Date,time,Allocate memory,%used
2020/10/24,02:27:45,1603477665,29.313
2020/10/24,02:24:45,1603477485,29.3451
2020/10/24,02:21:45,1603477305,29.2269
2020/10/24,02:18:45,1603477125,29.3541
2020/10/24,02:15:45,1603476945,34.5179
2020/10/24,02:12:45,1603476765,31.3931
2020/10/24,02:09:45,1603476585,27.0722
2020/10/24,02:06:45,1603476405,27.1328
2020/10/24,02:03:45,1603476225,27.0453
2020/10/24,02:00:45,1603476045,27.0281
2020/10/24,01:57:45,1603475865,27.2714
2020/10/24,01:54:45,1603475685,27.6012
2020/10/24,01:51:45,1603475505,28.1886
2020/10/24,01:48:46,1603475326,30.1769
2020/10/24,01:45:45,1603475145,29.7843
2020/10/24,01:42:45,1603474965,29.826
2020/10/24,01:39:46,1603474786,29.8036
2020/10/24,01:36:45,1603474605,37.2769
2020/10/24,01:33:45,1603474425,26.6785
2020/10/24,01:30:45,1603474245,27.945
2020/10/24,01:27:46,1603474066,27.9001
2020/10/24,01:24:45,1603473885,34.3534
2020/10/24,01:21:45,1603473705,39.2386
2020/10/24,01:18:45,1603473525,28.595
2020/10/24,01:15:45,1603473345,28.775
2020/10/24,01:12:45,1603473165,31.3346
2020/10/24,01:09:45,1603472985,31.1886
2020/10/24,01:06:45,1603472805,27.2918
2020/10/24,01:03:45,1603472625,29.0976
2020/10/24,01:00:45,1603472445,28.7068
2020/10/24,00:57:45,1603472265,28.6774
2020/10/24,00:54:45,1603472085,36.1355
2020/10/24,00:51:45,1603471905,36.3224
2020/10/24,00:48:45,1603471725,35.1797
2020/10/24,00:45:45,1603471545,31.7241
2020/10/24,00:42:45,1603471365,28.6251
2020/10/24,00:39:45,1603471185,30.115
2020/10/24,00:36:45,1603471005,27.9522
2020/10/24,00:33:45,1603470825,27.6861
2020/10/24,00:30:45,1603470645,28.9393
2020/10/24,00:27:45,1603470465,31.3294
2020/10/24,00:24:45,1603470285,30.9086
2020/10/24,00:21:45,1603470105,30.8652
2020/10/24,00:18:45,1603469925,30.8513
2020/10/24,00:15:45,1603469745,37.1191
2020/10/24,00:12:45,1603469565,53.2817
2020/10/24,00:09:45,1603469385,27.2707
2020/10/24,00:06:45,1603469205,27.305
2020/10/24,00:03:45,1603469025,35.1238
2020/10/24,00:00:45,1603468845,29.3339
2020/10/23,23:57:45,1603468665,28.1393
2020/10/23,23:54:45,1603468485,28.0849
2020/10/23,23:51:45,1603468305,28.7592
2020/10/23,23:48:45,1603468125,27.6943
2020/10/23,23:45:45,1603467945,28.0576
2020/10/23,23:42:45,1603467765,29.1097
2020/10/23,23:39:45,1603467585,30.7878
2020/10/23,23:36:45,1603467405,35.2808
2020/10/23,23:33:45,1603467225,29.1019
2020/10/23,23:30:45,1603467045,29.5985
2020/10/23,23:27:45,1603466865,31.1901
2020/10/23,23:24:46,1603466686,30.9186
2020/10/23,23:21:45,1603466505,31.2007
2020/10/23,23:18:46,1603466326,31.1691
2020/10/23,23:15:45,1603466145,31.1767
2020/10/23,23:12:45,1603465965,31.2213
2020/10/23,23:09:46,1603465786,31.1091
2020/10/23,23:06:45,1603465605,31.0949
2020/10/23,23:03:45,1603465425,34.537
2020/10/23,23:00:45,1603465245,31.2818
2020/10/23,22:57:45,1603465065,29.3042
2020/10/23,22:54:45,1603464885,30.6749
2020/10/23,22:51:45,1603464705,29.0154
2020/10/23,22:48:45,1603464525,28.9413
2020/10/23,22:45:46,1603464346,30.3294
2020/10/23,22:42:45,1603464165,30.8567
2020/10/23,22:39:45,1603463985,30.5807
2020/10/23,22:36:46,1603463806,31.2292
2020/10/23,22:33:45,1603463625,30.8694
2020/10/23,22:30:45,1603463445,30.7204
2020/10/23,22:27:45,1603463265,30.4963
2020/10/23,22:24:45,1603463085,27.9473
2020/10/23,22:21:45,1603462905,28.1266
2020/10/23,22:18:45,1603462725,29.0704
2020/10/23,22:15:45,1603462545,29.1987
2020/10/23,22:12:45,1603462365,29.1552
2020/10/23,22:09:45,1603462185,28.9286
2020/10/23,22:06:45,1603462005,30.3937
2020/10/23,22:03:45,1603461825,34.7375
2020/10/23,22:00:45,1603461645,29.9825
2020/10/23,21:57:45,1603461465,37.7977
2020/10/23,21:54:45,1603461285,34.5423
2020/10/23,21:51:45,1603461105,28.5502
2020/10/23,21:48:45,1603460925,28.3971
2020/10/23,21:45:45,1603460745,28.1935
2020/10/23,21:42:45,1603460565,35.0148
2020/10/23,21:39:45,1603460385,30.542
2020/10/23,21:36:46,1603460206,28.8707
2020/10/23,21:33:45,1603460025,31.3863
2020/10/23,21:30:45,1603459845,31.0767
2020/10/23,21:27:45,1603459665,31.6573
2020/10/23,21:24:45,1603459485,31.4018
2020/10/23,21:21:45,1603459305,32.4374
2020/10/23,21:18:45,1603459125,32.779
2020/10/23,21:15:45,1603458945,33.6548
2020/10/23,21:12:45,1603458765,33.5725
2020/10/23,21:09:45,1603458585,33.4388
2020/10/23,21:06:45,1603458405,33.4988
2020/10/23,21:03:45,1603458225,29.7426
2020/10/23,21:00:45,1603458045,31.9106
2020/10/23,20:57:45,1603457865,27.6848
2020/10/23,20:54:45,1603457685,27.9623
2020/10/23,20:51:46,1603457506,27.9325
2020/10/23,20:48:45,1603457325,27.8087
2020/10/23,20:45:45,1603457145,30.3588
2020/10/23,20:42:45,1603456965,30.3125
2020/10/23,20:39:45,1603456785,30.1954
2020/10/23,20:36:45,1603456605,30.2207
2020/10/23,20:33:46,1603456426,30.3342
2020/10/23,20:30:45,1603456245,30.2086
2020/10/23,20:27:45,1603456065,29.9839
2020/10/23,20:24:45,1603455885,30.0833
2020/10/23,20:21:46,1603455706,28.044
2020/10/23,20:18:45,1603455525,30.3618
2020/10/23,20:15:45,1603455345,30.3258
2020/10/23,20:12:45,1603455165,30.3315
2020/10/23,20:09:45,1603454985,28.8541
2020/10/23,20:06:45,1603454805,29.215
2020/10/23,20:03:45,1603454625,30.2944
2020/10/23,20:00:45,1603454445,30.489
2020/10/23,19:57:45,1603454265,29.3578
2020/10/23,19:54:45,1603454085,29.6446
2020/10/23,19:51:45,1603453905,28.3458
2020/10/23,19:48:45,1603453725,28.2185
2020/10/23,19:45:45,1603453545,28.1041
2020/10/23,19:42:45,1603453365,29.223
2020/10/23,19:39:45,1603453185,31.4512
2020/10/23,19:36:45,1603453005,30.4073
2020/10/23,19:33:45,1603452825,30.7741
2020/10/23,19:30:45,1603452645,32.8015
2020/10/23,19:27:45,1603452465,28.9396
2020/10/23,19:24:45,1603452285,28.8634
2020/10/23,19:21:45,1603452105,30.2471
2020/10/23,19:18:45,1603451925,30.1863
2020/10/23,19:15:45,1603451745,27.7895
2020/10/23,19:12:45,1603451565,28.1655
2020/10/23,19:09:45,1603451385,28.1238
2020/10/23,19:06:46,1603451206,27.8342
2020/10/23,19:03:45,1603451025,27.8072
2020/10/23,19:00:45,1603450845,30.0215
2020/10/23,18:57:45,1603450665,29.9297
2020/10/23,18:54:45,1603450485,29.9477
2020/10/23,18:51:45,1603450305,29.8852
2020/10/23,18:48:45,1603450125,29.7957
2020/10/23,18:45:45,1603449945,29.6967
2020/10/23,18:42:45,1603449765,29.7966
2020/10/23,18:39:45,1603449585,28.9873
2020/10/23,18:36:45,1603449405,30.3467
2020/10/23,18:33:45,1603449225,28.1537
2020/10/23,18:30:45,1603449045,30.1153
2020/10/23,18:27:45,1603448865,30.2514
2020/10/23,18:24:45,1603448685,30.0391
2020/10/23,18:21:45,1603448505,30.9746
2020/10/23,18:18:45,1603448325,30.2236
2020/10/23,18:15:45,1603448145,31.3836
2020/10/23,18:12:45,1603447965,31.6253
2020/10/23,18:09:45,1603447785,29.3886
2020/10/23,18:06:45,1603447605,29.3198
2020/10/23,18:03:45,1603447425,29.2632
2020/10/23,18:00:45,1603447245,28.1958
2020/10/23,17:57:45,1603447065,28.2677
2020/10/23,17:54:45,1603446885,28.2572
2020/10/23,17:51:45,1603446705,28.3407
2020/10/23,17:48:45,1603446525,28.6363
2020/10/23,17:45:45,1603446345,30.8703
2020/10/23,17:42:45,1603446165,31.3899
2020/10/23,17:39:45,1603445985,28.2499
2020/10/23,17:36:45,1603445805,28.2684
2020/10/23,17:33:45,1603445625,33.0588
2020/10/23,17:30:45,1603445445,30.9179
2020/10/23,17:27:45,1603445265,30.2101
2020/10/23,17:24:45,1603445085,30.4919
2020/10/23,17:21:45,1603444905,30.5701
2020/10/23,17:18:45,1603444725,30.5361
2020/10/23,17:15:45,1603444545,33.0498
2020/10/23,17:12:45,1603444365,28.794
2020/10/23,17:09:45,1603444185,29.3052
2020/10/23,17:06:45,1603444005,29.3462
2020/10/23,17:03:46,1603443826,29.3648
2020/10/23,17:00:45,1603443645,29.3655
2020/10/23,16:57:46,1603443466,29.3355
2020/10/23,16:54:45,1603443285,29.3496
2020/10/23,16:51:46,1603443106,29.2481
2020/10/23,16:48:45,1603442925,29.4125
2020/10/23,16:45:45,1603442745,29.2478
2020/10/23,16:42:45,1603442565,30.3996
2020/10/23,16:39:45,1603442385,30.4436
2020/10/23,16:36:45,1603442205,29.0578
2020/10/23,16:33:45,1603442025,29.7582
2020/10/23,16:30:45,1603441845,28.9237
2020/10/23,16:27:45,1603441665,28.4245
2020/10/23,16:24:45,1603441485,28.554
2020/10/23,16:21:45,1603441305,28.6872
2020/10/23,16:18:45,1603441125,28.6843
2020/10/23,16:15:45,1603440945,28.7536
2020/10/23,16:12:45,1603440765,28.7054
2020/10/23,16:09:45,1603440585,36.4718
2020/10/23,16:06:45,1603440405,51.2907
2020/10/23,16:03:45,1603440225,31.0003
2020/10/23,16:00:45,1603440045,31.4911
2020/10/23,15:57:45,1603439865,32.0239
2020/10/23,15:54:45,1603439685,29.6312
2020/10/23,15:51:45,1603439505,30.8044
2020/10/23,15:48:45,1603439325,31.4376
2020/10/23,15:45:46,1603439146,27.7475
2020/10/23,15:42:45,1603438965,29.8201
2020/10/23,15:39:46,1603438786,29.7901
2020/10/23,15:36:45,1603438605,29.7396
2020/10/23,15:33:45,1603438425,30.2188
2020/10/23,15:30:45,1603438245,35.3137
2020/10/23,15:27:46,1603438066,29.3934
2020/10/23,15:24:45,1603437885,29.5882
2020/10/23,15:21:45,1603437705,29.5372
2020/10/23,15:18:45,1603437525,38.67
2020/10/23,15:15:45,1603437345,29.9231
2020/10/23,15:12:45,1603437165,29.5696
2020/10/23,15:09:45,1603436985,29.4764
2020/10/23,15:06:45,1603436805,28.9206
2020/10/23,15:03:45,1603436625,28.9194
2020/10/23,15:00:45,1603436445,28.9116
2020/10/23,14:57:45,1603436265,28.9143
2020/10/23,14:54:45,1603436085,30.6362
2020/10/23,14:51:45,1603435905,33.1214
2020/10/23,14:48:45,1603435725,30.5092
2020/10/23,14:45:45,1603435545,30.6721
2020/10/23,14:42:45,1603435365,30.1569
2020/10/23,14:39:45,1603435185,30.1866
2020/10/23,14:36:45,1603435005,30.1956
2020/10/23,14:33:45,1603434825,30.1381
2020/10/23,14:30:45,1603434645,30.0585
2020/10/23,14:27:46,1603434466,30.3481
2020/10/23,14:24:45,1603434285,30.2074
2020/10/23,14:21:46,1603434106,30.2557
2020/10/23,14:18:45,1603433925,27.411
2020/10/23,14:15:45,1603433745,30.3892
2020/10/23,14:12:45,1603433565,31.2109
2020/10/23,14:09:45,1603433385,29.1886
2020/10/23,14:06:45,1603433205,30.4609
2020/10/23,14:03:45,1603433025,27.5956
2020/10/23,14:00:45,1603432845,27.9751
2020/10/23,13:57:45,1603432665,32.891
2020/10/23,13:54:45,1603432485,32.204
2020/10/23,13:51:45,1603432305,32.1836
2020/10/23,13:48:45,1603432125,32.0789
2020/10/23,13:45:45,1603431945,32.1318
2020/10/23,13:42:45,1603431765,32.0114
2020/10/23,13:39:45,1603431585,26.4207
2020/10/23,13:36:46,1603431406,29.8321
2020/10/23,13:33:45,1603431225,27.0455
2020/10/23,13:30:46,1603431046,30.5016
2020/10/23,13:27:45,1603430865,27.8851
2020/10/23,13:24:46,1603430686,28.6166
2020/10/23,13:21:45,1603430505,31.7168
2020/10/23,13:18:45,1603430325,27.7139
2020/10/23,13:15:45,1603430145,27.7966
2020/10/23,13:12:45,1603429965,29.9377
2020/10/23,13:09:45,1603429785,27.9214
2020/10/23,13:06:45,1603429605,28.3645
2020/10/23,13:03:45,1603429425,38.4989
2020/10/23,13:00:45,1603429245,30.8694
2020/10/23,12:57:45,1603429065,28.8187
2020/10/23,12:54:45,1603428885,28.7069
2020/10/23,12:51:45,1603428705,28.6504
2020/10/23,12:48:46,1603428526,28.6464
2020/10/23,12:45:46,1603428346,28.6739
2020/10/23,12:42:45,1603428165,28.6199
2020/10/23,12:39:45,1603427985,28.6005
2020/10/23,12:36:45,1603427805,28.5679
2020/10/23,12:33:45,1603427625,28.5319
2020/10/23,12:30:45,1603427445,28.5879
2020/10/23,12:27:45,1603427265,28.6025
2020/10/23,12:24:45,1603427085,29.8626
2020/10/23,12:21:45,1603426905,29.7782
2020/10/23,12:18:45,1603426725,29.0533
2020/10/23,12:15:45,1603426545,27.7118
2020/10/23,12:12:45,1603426365,27.7441
2020/10/23,12:09:45,1603426185,32.753
2020/10/23,12:06:45,1603426005,30.5745
2020/10/23,12:03:45,1603425825,30.4114
2020/10/23,12:00:45,1603425645,30.3556
2020/10/23,11:57:45,1603425465,30.6143
2020/10/23,11:54:45,1603425285,30.5545
2020/10/23,11:51:45,1603425105,30.6052
2020/10/23,11:48:45,1603424925,29.6532
2020/10/23,11:45:45,1603424745,30.2824
2020/10/23,11:42:45,1603424565,27.3731
2020/10/23,11:39:45,1603424385,27.2918
2020/10/23,11:36:45,1603424205,27.8582
2020/10/23,11:33:45,1603424025,27.7415
2020/10/23,11:30:46,1603423846,28.1079
2020/10/23,11:27:45,1603423665,28.1338
2020/10/23,11:24:45,1603423485,27.8118
2020/10/23,11:21:45,1603423305,27.9786
2020/10/23,11:18:45,1603423125,27.8156
2020/10/23,11:15:45,1603422945,27.7627
2020/10/23,11:12:45,1603422765,27.8228
2020/10/23,11:09:45,1603422585,27.7662
2020/10/23,11:06:45,1603422405,27.7751
2020/10/23,11:03:45,1603422225,27.7894
2020/10/23,11:00:45,1603422045,27.8986
2020/10/23,10:57:45,1603421865,27.903
2020/10/23,10:54:45,1603421685,27.9104
2020/10/23,10:51:46,1603421506,27.7704
2020/10/23,10:48:45,1603421325,27.7074
2020/10/23,10:45:45,1603421145,28.5746
2020/10/23,10:42:45,1603420965,27.7565
2020/10/23,10:39:45,1603420785,27.8126
2020/10/23,10:36:45,1603420605,33.8087
2020/10/23,10:33:45,1603420425,28.2984
2020/10/23,10:30:45,1603420245,28.3058
2020/10/23,10:27:45,1603420065,28.2665
2020/10/23,10:24:45,1603419885,42.3234
2020/10/23,10:21:45,1603419705,28.4801
2020/10/23,10:18:46,1603419526,26.7429
2020/10/23,10:15:45,1603419345,27.5951
2020/10/23,10:12:45,1603419165,27.4647
2020/10/23,10:09:45,1603418985,27.5174
2020/10/23,10:06:45,1603418805,27.5668
2020/10/23,10:03:45,1603418625,27.5733
2020/10/23,10:00:45,1603418445,27.8903
2020/10/23,09:57:45,1603418265,29.4359
2020/10/23,09:54:45,1603418085,39.2241
2020/10/23,09:51:45,1603417905,35.7237
2020/10/23,09:48:46,1603417726,33.0382
2020/10/23,09:45:45,1603417545,27.9161
2020/10/23,09:42:45,1603417365,27.989
2020/10/23,09:39:45,1603417185,28.03
2020/10/23,09:36:45,1603417005,55.643
2020/10/23,09:33:45,1603416825,30.5817
2020/10/23,09:30:45,1603416645,28.6537
2020/10/23,09:27:45,1603416465,35.9856
2020/10/23,09:24:45,1603416285,29.8988
2020/10/23,09:21:45,1603416105,31.7936
2020/10/23,09:18:45,1603415925,28.6614
2020/10/23,09:15:45,1603415745,38.0348
2020/10/23,09:12:46,1603415566,40.4292
2020/10/23,09:09:45,1603415385,28.5673
2020/10/23,09:06:45,1603415205,30.6944
2020/10/23,09:03:45,1603415025,27.6452
2020/10/23,09:00:45,1603414845,27.8663
2020/10/23,08:57:46,1603414666,27.9742
2020/10/23,08:54:45,1603414485,27.8154
2020/10/23,08:51:47,1603414307,27.6385
2020/10/23,08:48:46,1603414126,27.5765
2020/10/23,08:45:45,1603413945,27.5889
2020/10/23,08:42:45,1603413765,27.6133
2020/10/23,08:39:45,1603413585,27.5199
2020/10/23,08:36:45,1603413405,27.4857
2020/10/23,08:33:45,1603413225,27.397
2020/10/23,08:30:45,1603413045,27.9041
2020/10/23,08:27:45,1603412865,27.9423
2020/10/23,08:24:45,1603412685,29.6028
2020/10/23,08:21:45,1603412505,29.5248
2020/10/23,08:18:45,1603412325,26.186
2020/10/23,08:15:45,1603412145,27.2431
2020/10/23,08:12:45,1603411965,27.2542
2020/10/23,08:09:45,1603411785,27.216
2020/10/23,08:06:45,1603411605,28.2982
2020/10/23,08:03:45,1603411425,27.9713
2020/10/23,08:00:45,1603411245,54.8081
2020/10/23,07:57:45,1603411065,37.1026
2020/10/23,07:54:45,1603410885,30.4957
2020/10/23,07:51:45,1603410705,31.3969
2020/10/23,07:48:45,1603410525,31.6215
2020/10/23,07:45:45,1603410345,35.7421
2020/10/23,07:42:45,1603410165,42.7112
2020/10/23,07:39:45,1603409985,50.8914
2020/10/23,07:36:45,1603409805,32.9539
2020/10/23,07:33:45,1603409625,32.8263
2020/10/23,07:30:45,1603409445,33.0724
2020/10/23,07:27:45,1603409265,33.2138
2020/10/23,07:24:45,1603409085,32.8353
2020/10/23,07:21:45,1603408905,32.8386
2020/10/23,07:18:45,1603408725,31.308
2020/10/23,07:15:45,1603408545,31.239
2020/10/23,07:12:45,1603408365,31.2078
2020/10/23,07:09:45,1603408185,31.3291
2020/10/23,07:06:46,1603408006,29.4541
2020/10/23,07:03:45,1603407825,29.6723
2020/10/23,07:00:45,1603407645,34.3281
2020/10/23,06:57:45,1603407465,34.5214
2020/10/23,06:54:45,1603407285,34.4433
2020/10/23,06:51:45,1603407105,33.8872
2020/10/23,06:48:45,1603406925,33.8739
2020/10/23,06:45:45,1603406745,28.1023
2020/10/23,06:42:45,1603406565,29.9004
2020/10/23,06:39:45,1603406385,31.5835
2020/10/23,06:36:45,1603406205,36.2823
2020/10/23,06:33:45,1603406025,41.928
2020/10/23,06:30:45,1603405845,29.7151
2020/10/23,06:27:45,1603405665,28.6981
2020/10/23,06:24:45,1603405485,29.5486
2020/10/23,06:21:45,1603405305,33.4458
2020/10/23,06:18:45,1603405125,34.8448
2020/10/23,06:15:45,1603404945,29.2993
2020/10/23,06:12:45,1603404765,29.2954
2020/10/23,06:09:45,1603404585,28.652
2020/10/23,06:06:46,1603404406,26.9258
2020/10/23,06:03:45,1603404225,44.1053
2020/10/23,06:00:49,1603404049,33.8881
2020/10/23,05:57:45,1603403865,32.1561
2020/10/23,05:54:45,1603403685,27.168
2020/10/23,05:51:45,1603403505,27.9346
2020/10/23,05:48:45,1603403325,33.6784
2020/10/23,05:45:45,1603403145,30.4389
2020/10/23,05:42:45,1603402965,35.2844
2020/10/23,05:39:45,1603402785,36.995
2020/10/23,05:36:45,1603402605,40.2101
2020/10/23,05:33:45,1603402425,32.1018
2020/10/23,05:30:45,1603402245,29.9
2020/10/23,05:27:45,1603402065,28.3018
2020/10/23,05:24:45,1603401885,28.2546
2020/10/23,05:21:45,1603401705,28.3996
2020/10/23,05:18:45,1603401525,28.4137
2020/10/23,05:15:45,1603401345,28.3574
2020/10/23,05:12:45,1603401165,28.3808
2020/10/23,05:09:45,1603400985,28.3373
2020/10/23,05:06:45,1603400805,28.3507
2020/10/23,05:03:45,1603400625,28.4581
2020/10/23,05:00:45,1603400445,28.3712
2020/10/23,04:57:45,1603400265,28.4094
2020/10/23,04:54:45,1603400085,27.6308
2020/10/23,04:51:45,1603399905,28.8514
2020/10/23,04:48:45,1603399725,29.4518
2020/10/23,04:45:45,1603399545,27.4665
2020/10/23,04:42:45,1603399365,28.7012
2020/10/23,04:39:45,1603399185,30.476
2020/10/23,04:36:45,1603399005,30.4894
2020/10/23,04:33:45,1603398825,26.2054
2020/10/23,04:30:45,1603398645,26.5977
2020/10/23,04:27:45,1603398465,26.9732
2020/10/23,04:24:45,1603398285,34.4846
2020/10/23,04:21:45,1603398105,34.5442
2020/10/23,04:18:45,1603397925,34.4778
2020/10/23,04:15:45,1603397745,34.2592
2020/10/23,04:12:45,1603397565,34.2356
2020/10/23,04:09:45,1603397385,34.3708
2020/10/23,04:06:45,1603397205,38.5884
2020/10/23,04:03:45,1603397025,33.6335
2020/10/23,04:00:45,1603396845,28.0756
2020/10/23,03:57:45,1603396665,27.0059
2020/10/23,03:54:45,1603396485,30.1045
2020/10/23,03:51:45,1603396305,30.9699
2020/10/23,03:48:45,1603396125,32.1177
2020/10/23,03:45:45,1603395945,30.4726
2020/10/23,03:42:45,1603395765,30.5363
2020/10/23,03:39:46,1603395586,30.7508
2020/10/23,03:36:45,1603395405,28.8984
2020/10/23,03:33:45,1603395225,29.1645
2020/10/23,03:30:45,1603395045,28.8389
2020/10/23,03:27:45,1603394865,28.8301
2020/10/23,03:24:45,1603394685,33.6356
2020/10/23,03:21:45,1603394505,31.0507
2020/10/23,03:18:45,1603394325,31.1088
2020/10/23,03:15:45,1603394145,31.0142
2020/10/23,03:12:45,1603393965,31.3562
2020/10/23,03:09:45,1603393785,31.2161
2020/10/23,03:06:45,1603393605,31.1889
2020/10/23,03:03:45,1603393425,31.3347
2020/10/23,03:00:45,1603393245,30.2946
2020/10/23,02:57:45,1603393065,62.9403
2020/10/23,02:54:45,1603392885,28.4863
2020/10/23,02:51:45,1603392705,28.1151
2020/10/23,02:48:45,1603392525,29.7782
2020/10/23,02:45:45,1603392345,31.5735
2020/10/23,02:42:45,1603392165,31.6099
2020/10/23,02:39:45,1603391985,29.0688
2020/10/23,02:36:45,1603391805,28.911
2020/10/23,02:33:45,1603391625,27.8644
2020/10/23,02:30:45,1603391445,27.8654
2020/10/23,02:27:45,1603391265,30.5057
2020/10/23,02:24:45,1603391085,31.9294
2020/10/23,02:21:45,1603390905,31.836
2020/10/23,02:18:45,1603390725,32.1773
2020/10/23,02:15:45,1603390545,32.167
2020/10/23,02:12:45,1603390365,32.1153
2020/10/23,02:09:45,1603390185,32.0133
2020/10/23,02:06:45,1603390005,31.9717
2020/10/23,02:03:45,1603389825,27.9321
2020/10/23,02:00:45,1603389645,27.9038
2020/10/23,01:57:45,1603389465,27.8991
2020/10/23,01:54:45,1603389285,30.202
2020/10/23,01:51:45,1603389105,29.509
2020/10/23,01:48:45,1603388925,29.4384
2020/10/23,01:45:45,1603388745,31.881
2020/10/23,01:42:45,1603388565,32.1999
2020/10/23,01:39:46,1603388386,27.2126
2020/10/23,01:36:45,1603388205,31.5874
2020/10/23,01:33:45,1603388025,31.4487
2020/10/23,01:30:45,1603387845,31.4906
2020/10/23,01:27:45,1603387665,32.0964
2020/10/23,01:24:45,1603387485,27.903
2020/10/23,01:21:45,1603387305,27.8538
2020/10/23,01:18:45,1603387125,27.8402
2020/10/23,01:15:45,1603386945,27.7613
2020/10/23,01:12:45,1603386765,30.864
2020/10/23,01:09:45,1603386585,30.6866
2020/10/23,01:06:45,1603386405,27.5341
2020/10/23,01:03:45,1603386225,34.9396
2020/10/23,01:00:45,1603386045,34.6029
2020/10/23,00:57:45,1603385865,31.7755
2020/10/23,00:54:45,1603385685,30.8332
2020/10/23,00:51:45,1603385505,29.8192
2020/10/23,00:48:46,1603385326,29.8692
2020/10/23,00:45:45,1603385145,28.6283
2020/10/23,00:42:45,1603384965,28.5811
2020/10/23,00:39:45,1603384785,28.5428
2020/10/23,00:36:45,1603384605,28.4819
2020/10/23,00:33:45,1603384425,34.4378
2020/10/23,00:30:45,1603384245,30.6686
2020/10/23,00:27:45,1603384065,30.685
2020/10/23,00:24:45,1603383885,30.9404
2020/10/23,00:21:45,1603383705,36.4509
2020/10/23,00:18:45,1603383525,36.4683
2020/10/23,00:15:45,1603383345,36.3797
2020/10/23,00:12:45,1603383165,36.398
2020/10/23,00:09:45,1603382985,36.3727
2020/10/23,00:06:45,1603382805,36.7956
2020/10/23,00:03:46,1603382626,36.8432
2020/10/23,00:00:45,1603382445,37.927
2020/10/22,23:57:45,1603382265,36.7662
2020/10/22,23:54:46,1603382086,36.6194
2020/10/22,23:51:45,1603381905,36.7662
2020/10/22,23:48:45,1603381725,36.9307
2020/10/22,23:45:45,1603381545,34.1196
2020/10/22,23:42:45,1603381365,36.1496
2020/10/22,23:39:45,1603381185,35.9637
2020/10/22,23:36:45,1603381005,33.4529
2020/10/22,23:33:45,1603380825,44.8469
2020/10/22,23:30:45,1603380645,39.299
2020/10/22,23:27:46,1603380466,32.2356
2020/10/22,23:24:45,1603380285,32.1188
2020/10/22,23:21:45,1603380105,27.2056
2020/10/22,23:18:45,1603379925,27.2296
2020/10/22,23:15:45,1603379745,27.9066
2020/10/22,23:12:45,1603379565,29.6618
2020/10/22,23:09:45,1603379385,30.5946
2020/10/22,23:06:45,1603379205,29.5487
2020/10/22,23:03:45,1603379025,29.574
2020/10/22,23:00:45,1603378845,29.717
2020/10/22,22:57:45,1603378665,30.6399
2020/10/22,22:54:45,1603378485,31.1829
2020/10/22,22:51:45,1603378305,29.8951
2020/10/22,22:48:45,1603378125,31.3346
2020/10/22,22:45:45,1603377945,31.273
2020/10/22,22:42:45,1603377765,31.2457
2020/10/22,22:39:45,1603377585,31.1157
2020/10/22,22:36:45,1603377405,31.0923
2020/10/22,22:33:45,1603377225,31.2227
2020/10/22,22:30:45,1603377045,31.1593
2020/10/22,22:27:45,1603376865,30.9578
2020/10/22,22:24:45,1603376685,30.1792
2020/10/22,22:21:45,1603376505,27.4003
2020/10/22,22:18:45,1603376325,27.3555
2020/10/22,22:15:45,1603376145,27.8083
2020/10/22,22:12:45,1603375965,27.8745
2020/10/22,22:09:45,1603375785,27.8213
2020/10/22,22:06:45,1603375605,27.6734
2020/10/22,22:03:45,1603375425,27.7535
2020/10/22,22:00:45,1603375245,27.6856
2020/10/22,21:57:45,1603375065,35.7925
2020/10/22,21:54:45,1603374885,27.579
2020/10/22,21:51:45,1603374705,27.4623
2020/10/22,21:48:45,1603374525,27.4905
2020/10/22,21:45:45,1603374345,27.4734
2020/10/22,21:42:45,1603374165,28.0176
2020/10/22,21:39:45,1603373985,30.2837
2020/10/22,21:36:45,1603373805,28.2672
2020/10/22,21:33:45,1603373625,30.4588
2020/10/22,21:30:45,1603373445,28.2033
2020/10/22,21:27:45,1603373265,31.4896
2020/10/22,21:24:45,1603373085,27.1596
2020/10/22,21:21:45,1603372905,31.8196
2020/10/22,21:18:45,1603372725,31.2785
2020/10/22,21:15:45,1603372545,28.7134
2020/10/22,21:12:45,1603372365,31.5619
2020/10/22,21:09:45,1603372185,27.0947
2020/10/22,21:06:45,1603372005,27.6197
2020/10/22,21:03:45,1603371825,27.61
2020/10/22,21:00:45,1603371645,29.4197
2020/10/22,20:57:45,1603371465,33.9684
2020/10/22,20:54:45,1603371285,45.6166
2020/10/22,20:51:45,1603371105,27.751
2020/10/22,20:48:45,1603370925,27.8135
2020/10/22,20:45:45,1603370745,27.6848
2020/10/22,20:42:45,1603370565,27.6993
2020/10/22,20:39:45,1603370385,27.6862
2020/10/22,20:36:45,1603370205,27.7561
2020/10/22,20:33:45,1603370025,27.7407
2020/10/22,20:30:45,1603369845,27.9774
2020/10/22,20:27:45,1603369665,27.8078
2020/10/22,20:24:46,1603369486,27.7233
2020/10/22,20:21:46,1603369306,29.4429
2020/10/22,20:18:45,1603369125,33.7642
2020/10/22,20:15:45,1603368945,33.7638
2020/10/22,20:12:45,1603368765,33.5057
2020/10/22,20:09:45,1603368585,33.6742
2020/10/22,20:06:45,1603368405,33.6382
2020/10/22,20:03:46,1603368226,33.701
2020/10/22,20:00:45,1603368045,30.4174
