Date time,Memory %used,Date time,CPU utilization (%)
2021/3/10 17:59,22.4699,2021/3/10 18:02,24.767
2021/3/10 17:56,22.4292,2021/3/10 17:59,29.0213
2021/3/10 17:53,22.0907,2021/3/10 17:56,32.7634
2021/3/10 17:50,22.0204,2021/3/10 17:53,24.1131
2021/3/10 17:47,22.3517,2021/3/10 17:50,23.299
2021/3/10 17:44,22.4314,2021/3/10 17:47,23.2428
2021/3/10 17:41,22.0601,2021/3/10 17:44,23.4826
2021/3/10 17:38,21.9504,2021/3/10 17:41,20.4294
2021/3/10 17:35,21.9754,2021/3/10 17:38,15.0116
2021/3/10 17:32,23.167,2021/3/10 17:35,15.0462
2021/3/10 17:29,22.4965,2021/3/10 17:32,16.9241
2021/3/10 17:26,22.9303,2021/3/10 17:29,14.9793
2021/3/10 17:23,22.4541,2021/3/10 17:26,27.194
2021/3/10 17:20,22.3332,2021/3/10 17:23,14.8331
2021/3/10 17:17,22.2931,2021/3/10 17:20,15.1239
2021/3/10 17:14,22.3162,2021/3/10 17:17,15.1391
2021/3/10 17:11,23.6044,2021/3/10 17:14,14.8755
2021/3/10 17:08,21.1894,2021/3/10 17:11,15.0548
2021/3/10 17:05,21.2158,2021/3/10 17:08,15.193
2021/3/10 17:02,21.6213,2021/3/10 17:05,16.1762
2021/3/10 16:59,21.7807,2021/3/10 17:02,16.0028
2021/3/10 16:56,26.0864,2021/3/10 16:59,14.949
2021/3/10 16:53,21.2255,2021/3/10 16:56,23.5881
2021/3/10 16:50,21.244,2021/3/10 16:53,14.9555
2021/3/10 16:47,21.209,2021/3/10 16:50,14.8945
2021/3/10 16:44,21.2051,2021/3/10 16:47,15.144
2021/3/10 16:41,21.2836,2021/3/10 16:44,15.0225
2021/3/10 16:38,21.2317,2021/3/10 16:41,14.9789
2021/3/10 16:35,21.2178,2021/3/10 16:38,15.1934
2021/3/10 16:32,21.2061,2021/3/10 16:35,15.47
2021/3/10 16:29,21.4399,2021/3/10 16:32,15.599
2021/3/10 16:26,21.4889,2021/3/10 16:29,14.7763
2021/3/10 16:23,22.0814,2021/3/10 16:26,15.6162
2021/3/10 16:20,22.1013,2021/3/10 16:23,14.8838
2021/3/10 16:17,20.9992,2021/3/10 16:20,27.0628
2021/3/10 16:14,21.0005,2021/3/10 16:17,15.046
2021/3/10 16:11,21.1007,2021/3/10 16:14,14.813
2021/3/10 16:08,21.0372,2021/3/10 16:11,16.5475
2021/3/10 16:05,20.9414,2021/3/10 16:08,15.8217
2021/3/10 16:02,20.9265,2021/3/10 16:05,14.9211
2021/3/10 15:59,20.9357,2021/3/10 16:02,14.9401
2021/3/10 15:56,20.9881,2021/3/10 15:59,15.0879
2021/3/10 15:53,20.911,2021/3/10 15:56,15.1289
2021/3/10 15:50,20.9284,2021/3/10 15:53,14.9599
2021/3/10 15:47,20.924,2021/3/10 15:50,15.1823
2021/3/10 15:44,20.8722,2021/3/10 15:47,14.9123
2021/3/10 15:41,20.9629,2021/3/10 15:44,14.9259
2021/3/10 15:38,20.8707,2021/3/10 15:41,16.2855
2021/3/10 15:35,20.8477,2021/3/10 15:38,15.2449
2021/3/10 15:32,20.8157,2021/3/10 15:35,15.1563
2021/3/10 15:29,20.6217,2021/3/10 15:32,15.6791
2021/3/10 15:26,20.9636,2021/3/10 15:29,18.1465
2021/3/10 15:23,20.95,2021/3/10 15:26,23.6532
2021/3/10 15:20,21.0024,2021/3/10 15:23,23.4912
2021/3/10 15:17,20.8471,2021/3/10 15:20,23.1307
2021/3/10 15:14,20.8667,2021/3/10 15:17,15.0441
2021/3/10 15:11,20.919,2021/3/10 15:14,16.0578
2021/3/10 15:08,20.8453,2021/3/10 15:11,15.3384
2021/3/10 15:05,20.865,2021/3/10 15:08,15.098
2021/3/10 15:02,20.8339,2021/3/10 15:05,15.1067
2021/3/10 14:59,20.8678,2021/3/10 15:02,14.9519
2021/3/10 14:56,27.3561,2021/3/10 14:59,15.2579
2021/3/10 14:53,25.9177,2021/3/10 14:56,32.5215
2021/3/10 14:50,20.9175,2021/3/10 14:53,23.3617
2021/3/10 14:47,20.8035,2021/3/10 14:50,15.748
2021/3/10 14:44,20.758,2021/3/10 14:47,15.1499
2021/3/10 14:41,20.8649,2021/3/10 14:44,14.9534
2021/3/10 14:38,21.4872,2021/3/10 14:41,15.1606
2021/3/10 14:35,25.3611,2021/3/10 14:38,23.1824
2021/3/10 14:32,29.2843,2021/3/10 14:35,43.7071
2021/3/10 14:29,20.7304,2021/3/10 14:32,38.2397
2021/3/10 14:26,20.7981,2021/3/10 14:29,14.9707
2021/3/10 14:23,20.7956,2021/3/10 14:26,15.694
2021/3/10 14:20,20.8121,2021/3/10 14:23,14.9438
2021/3/10 14:17,20.7037,2021/3/10 14:20,15.971
2021/3/10 14:14,20.6971,2021/3/10 14:17,15.1498
2021/3/10 14:11,20.8858,2021/3/10 14:14,14.9339
2021/3/10 14:08,20.8474,2021/3/10 14:11,15.1714
2021/3/10 14:05,27.1475,2021/3/10 14:08,16.0864
2021/3/10 14:02,20.8504,2021/3/10 14:05,21.4549
2021/3/10 13:59,20.9615,2021/3/10 14:02,15.1369
2021/3/10 13:56,20.9347,2021/3/10 13:59,15.1585
2021/3/10 13:53,20.8613,2021/3/10 13:56,15.3636
2021/3/10 13:50,21.6506,2021/3/10 13:53,15.1218
2021/3/10 13:47,21.5948,2021/3/10 13:50,15.0656
2021/3/10 13:44,22.0085,2021/3/10 13:47,14.9173
2021/3/10 13:41,22.0422,2021/3/10 13:44,14.8411
2021/3/10 13:38,20.6558,2021/3/10 13:41,17.5748
2021/3/10 13:35,20.7255,2021/3/10 13:38,15.1412
2021/3/10 13:32,24.8618,2021/3/10 13:35,23.1698
2021/3/10 13:29,20.4735,2021/3/10 13:32,23.6832
2021/3/10 13:26,20.4235,2021/3/10 13:29,16.1108
2021/3/10 13:23,20.3548,2021/3/10 13:26,15.3665
2021/3/10 13:20,20.6185,2021/3/10 13:23,15.1563
2021/3/10 13:17,20.5566,2021/3/10 13:20,24.1295
2021/3/10 13:14,22.8789,2021/3/10 13:17,15.0306
2021/3/10 13:11,25.0961,2021/3/10 13:14,23.6419
2021/3/10 13:08,20.5167,2021/3/10 13:11,23.3078
2021/3/10 13:05,20.7852,2021/3/10 13:08,15.1002
2021/3/10 13:02,20.9955,2021/3/10 13:05,23.3294
2021/3/10 12:59,20.6197,2021/3/10 13:02,26.2272
2021/3/10 12:56,29.5245,2021/3/10 12:59,28.1662
2021/3/10 12:53,22.0501,2021/3/10 12:56,33.8042
2021/3/10 12:50,20.8153,2021/3/10 12:53,32.3714
2021/3/10 12:47,20.7793,2021/3/10 12:50,15.2104
2021/3/10 12:44,24.8182,2021/3/10 12:47,15.0808
2021/3/10 12:41,20.6412,2021/3/10 12:44,18.0366
2021/3/10 12:38,20.6517,2021/3/10 12:41,15.0156
2021/3/10 12:35,20.5276,2021/3/10 12:38,15.2277
2021/3/10 12:32,20.4988,2021/3/10 12:35,15.5608
2021/3/10 12:29,20.643,2021/3/10 12:32,15.2341
2021/3/10 12:26,20.5996,2021/3/10 12:29,15.0845
2021/3/10 12:23,24.0098,2021/3/10 12:26,16.3486
2021/3/10 12:20,22.9422,2021/3/10 12:23,22.4458
2021/3/10 12:17,21.5753,2021/3/10 12:20,15.5556
2021/3/10 12:14,22.8335,2021/3/10 12:17,19.3515
2021/3/10 12:11,21.5924,2021/3/10 12:14,23.3683
2021/3/10 12:08,21.1519,2021/3/10 12:11,23.3925
2021/3/10 12:05,21.5936,2021/3/10 12:08,18.3405
2021/3/10 12:02,21.5822,2021/3/10 12:05,15.1499
2021/3/10 11:59,20.7578,2021/3/10 12:02,15.0113
2021/3/10 11:56,23.5307,2021/3/10 11:59,15.1931
2021/3/10 11:53,24.7258,2021/3/10 11:56,23.4676
2021/3/10 11:50,20.5848,2021/3/10 11:53,23.7979
2021/3/10 11:47,20.478,2021/3/10 11:50,15.4258
2021/3/10 11:44,20.5958,2021/3/10 11:47,14.8994
2021/3/10 11:41,20.6244,2021/3/10 11:44,15.0786
2021/3/10 11:38,20.9251,2021/3/10 11:41,14.9059
2021/3/10 11:35,21.3707,2021/3/10 11:38,22.05
2021/3/10 11:32,21.5175,2021/3/10 11:35,24.7631
2021/3/10 11:29,21.2584,2021/3/10 11:32,31.4269
2021/3/10 11:26,21.8433,2021/3/10 11:29,23.8497
2021/3/10 11:23,21.9959,2021/3/10 11:26,23.813
2021/3/10 11:20,22.6409,2021/3/10 11:23,24.3873
2021/3/10 11:17,21.0686,2021/3/10 11:20,27.4493
2021/3/10 11:14,21.1248,2021/3/10 11:17,23.6532
2021/3/10 11:11,25.3511,2021/3/10 11:14,29.0601
2021/3/10 11:08,21.7712,2021/3/10 11:11,31.2511
2021/3/10 11:05,20.8752,2021/3/10 11:08,21.6364
2021/3/10 11:02,20.8778,2021/3/10 11:05,15.239
2021/3/10 10:59,20.8768,2021/3/10 11:02,15.1261
2021/3/10 10:56,25.0092,2021/3/10 10:59,16.0103
2021/3/10 10:53,28.3565,2021/3/10 10:56,23.7157
2021/3/10 10:50,26.7548,2021/3/10 10:53,19.6045
2021/3/10 10:47,25.3188,2021/3/10 10:50,23.5017
2021/3/10 10:44,23.9397,2021/3/10 10:47,24.843
2021/3/10 10:41,23.3055,2021/3/10 10:44,23.7007
2021/3/10 10:38,23.3228,2021/3/10 10:41,15.1388
2021/3/10 10:35,23.3512,2021/3/10 10:38,15.532
2021/3/10 10:32,24.2553,2021/3/10 10:35,14.9532
2021/3/10 10:29,22.5425,2021/3/10 10:32,15.7539
2021/3/10 10:26,23.037,2021/3/10 10:29,15.3221
2021/3/10 10:23,25.4752,2021/3/10 10:26,15.3372
2021/3/10 10:20,30.7163,2021/3/10 10:23,15.0202
2021/3/10 10:17,26.2997,2021/3/10 10:20,21.4486
2021/3/10 10:14,22.0683,2021/3/10 10:17,19.7319
2021/3/10 10:11,22.1718,2021/3/10 10:14,15.1374
2021/3/10 10:08,21.761,2021/3/10 10:11,15.1407
2021/3/10 10:05,22.4062,2021/3/10 10:08,15.038
2021/3/10 10:02,22.8312,2021/3/10 10:05,15.3975
2021/3/10 09:59,22.6411,2021/3/10 10:02,15.152
2021/3/10 09:56,21.5764,2021/3/10 09:59,15.0333
2021/3/10 09:53,24.5121,2021/3/10 09:56,16.6355
2021/3/10 09:50,22.6551,2021/3/10 09:53,23.2348
2021/3/10 09:47,20.8387,2021/3/10 09:50,23.6058
2021/3/10 09:44,19.9537,2021/3/10 09:47,23.4005
2021/3/10 09:41,19.9732,2021/3/10 09:44,15.0785
2021/3/10 09:38,19.9002,2021/3/10 09:41,15.8084
2021/3/10 09:35,19.4501,2021/3/10 09:38,15.271
2021/3/10 09:32,28.193,2021/3/10 09:35,15.491
2021/3/10 09:29,24.5826,2021/3/10 09:32,33.413
2021/3/10 09:26,19.3074,2021/3/10 09:29,23.3768
2021/3/10 09:23,20.5319,2021/3/10 09:26,16.4648
2021/3/10 09:20,20.3854,2021/3/10 09:23,26.9911
2021/3/10 09:17,24.2401,2021/3/10 09:20,24.5834
2021/3/10 09:14,25.9127,2021/3/10 09:17,32.2318
2021/3/10 09:11,18.9339,2021/3/10 09:14,29.0711
2021/3/10 09:08,18.9621,2021/3/10 09:11,23.2429
2021/3/10 09:05,19.025,2021/3/10 09:08,24.6774
2021/3/10 09:02,19.6589,2021/3/10 09:05,36.9287
2021/3/10 08:59,26.8822,2021/3/10 09:02,23.4649
2021/3/10 08:56,28.1956,2021/3/10 08:59,37.6293
2021/3/10 08:53,20.8116,2021/3/10 08:56,29.1297
2021/3/10 08:50,19.5666,2021/3/10 08:53,15.1899
2021/3/10 08:47,29.5434,2021/3/10 08:50,15.1002
2021/3/10 08:44,19.4403,2021/3/10 08:47,28.536
2021/3/10 08:41,19.4569,2021/3/10 08:44,15.0721
2021/3/10 08:38,20.7095,2021/3/10 08:41,15.1195
2021/3/10 08:35,20.8304,2021/3/10 08:38,15.0721
2021/3/10 08:32,20.6801,2021/3/10 08:35,17.6698
2021/3/10 08:29,20.6949,2021/3/10 08:32,14.9584
2021/3/10 08:26,20.8286,2021/3/10 08:29,15.2362
2021/3/10 08:23,20.8495,2021/3/10 08:26,15.2708
2021/3/10 08:20,26.0012,2021/3/10 08:23,15.1523
2021/3/10 08:17,23.6809,2021/3/10 08:20,23.3207
2021/3/10 08:14,18.9051,2021/3/10 08:17,25.6593
2021/3/10 08:11,18.9242,2021/3/10 08:14,15.3313
2021/3/10 08:08,21.4127,2021/3/10 08:11,15.0813
2021/3/10 08:05,25.3373,2021/3/10 08:08,20.5202
2021/3/10 08:02,25.4597,2021/3/10 08:05,24.5299
2021/3/10 07:59,21.7307,2021/3/10 08:02,23.7654
2021/3/10 07:56,20.0915,2021/3/10 07:59,23.8929
2021/3/10 07:53,20.2365,2021/3/10 07:56,23.4287
2021/3/10 07:50,23.2214,2021/3/10 07:53,18.0649
2021/3/10 07:47,30.7953,2021/3/10 07:50,26.9487
2021/3/10 07:44,24.9963,2021/3/10 07:47,31.4483
2021/3/10 07:41,25.6517,2021/3/10 07:44,31.2929
2021/3/10 07:38,27.936,2021/3/10 07:41,46.2663
2021/3/10 07:35,25.9181,2021/3/10 07:38,31.1331
2021/3/10 07:32,26.3435,2021/3/10 07:35,33.0415
2021/3/10 07:29,22.3764,2021/3/10 07:32,26.8209
2021/3/10 07:26,20.1651,2021/3/10 07:29,23.4913
2021/3/10 07:23,19.9901,2021/3/10 07:26,15.5752
2021/3/10 07:20,21.5736,2021/3/10 07:23,18.5557
2021/3/10 07:17,20.7442,2021/3/10 07:20,23.528
2021/3/10 07:14,19.797,2021/3/10 07:17,19.1247
2021/3/10 07:11,19.6795,2021/3/10 07:14,19.0668
2021/3/10 07:08,20.2105,2021/3/10 07:11,17.1294
2021/3/10 07:05,21.0831,2021/3/10 07:08,22.2099
