Date time,Memory %used,Date time,CPU utilization (%)
2021/3/10 16:09,45.2079,2021/3/10 16:30,11.6614
2021/3/10 16:06,48.5642,2021/3/10 16:27,29.2061
2021/3/10 16:03,48.7996,2021/3/10 16:24,24.326
2021/3/10 16:00,38.3721,2021/3/10 16:21,35.163
2021/3/10 15:57,39.0454,2021/3/10 16:18,26.6691
2021/3/10 15:54,36.4492,2021/3/10 16:15,42.4568
2021/3/10 15:51,36.8899,2021/3/10 16:12,53.4152
2021/3/10 15:48,36.2178,2021/3/10 16:09,42.5747
2021/3/10 15:45,36.6804,2021/3/10 16:06,53.6437
2021/3/10 15:42,37.6151,2021/3/10 16:03,35.7934
2021/3/10 15:39,37.3018,2021/3/10 16:00,30.6298
2021/3/10 15:36,37.6082,2021/3/10 15:57,42.0432
2021/3/10 15:33,35.8481,2021/3/10 15:54,30.0504
2021/3/10 15:30,35.6161,2021/3/10 15:51,23.2463
2021/3/10 15:27,36.5111,2021/3/10 15:48,7.8549
2021/3/10 15:24,38.233,2021/3/10 15:45,4.2657
2021/3/10 15:21,42.6264,2021/3/10 15:42,6.1458
2021/3/10 15:18,38.5291,2021/3/10 15:39,4.4981
2021/3/10 15:15,37.0631,2021/3/10 15:36,18.1396
2021/3/10 15:12,37.5219,2021/3/10 15:33,20.7523
2021/3/10 15:09,38.1604,2021/3/10 15:30,14.3347
2021/3/10 15:06,36.4844,2021/3/10 15:27,15.9866
2021/3/10 15:03,40.0523,2021/3/10 15:24,26.1389
2021/3/10 15:00,40.7647,2021/3/10 15:21,20.7494
2021/3/10 14:57,40.0845,2021/3/10 15:18,34.5907
2021/3/10 14:54,34.9768,2021/3/10 15:15,38.258
2021/3/10 14:51,36.8942,2021/3/10 15:12,28.5682
2021/3/10 14:48,41.6623,2021/3/10 15:09,16.9119
2021/3/10 14:45,41.4026,2021/3/10 15:06,6.0558
2021/3/10 14:42,47.7935,2021/3/10 15:03,18.025
2021/3/10 14:39,40.686,2021/3/10 15:00,26.4399
2021/3/10 14:36,49.8446,2021/3/10 14:57,31.0782
2021/3/10 14:33,44.709,2021/3/10 14:54,12.5079
2021/3/10 14:30,39.9393,2021/3/10 14:51,21.6197
2021/3/10 14:27,40.4272,2021/3/10 14:48,16.287
2021/3/10 14:24,38.1897,2021/3/10 14:45,34.0307
2021/3/10 14:21,43.0279,2021/3/10 14:42,49.4012
2021/3/10 14:18,40.3344,2021/3/10 14:39,56.9783
2021/3/10 14:15,38.4485,2021/3/10 14:36,58.107
2021/3/10 14:12,36.4554,2021/3/10 14:33,48.989
2021/3/10 14:09,35.6959,2021/3/10 14:30,36.3591
2021/3/10 14:06,36.133,2021/3/10 14:27,34.2947
2021/3/10 14:03,37.13,2021/3/10 14:24,22.6636
2021/3/10 14:00,36.1049,2021/3/10 14:21,20.0634
2021/3/10 13:57,36.3506,2021/3/10 14:18,13.81
2021/3/10 13:54,36.3871,2021/3/10 14:15,20.8174
2021/3/10 13:51,38.8542,2021/3/10 14:12,20.7566
2021/3/10 13:48,37.9983,2021/3/10 14:09,4.9023
2021/3/10 13:45,38.9889,2021/3/10 14:06,5.2953
2021/3/10 13:42,43.6584,2021/3/10 14:03,8.1269
2021/3/10 13:39,40.5298,2021/3/10 14:00,14.2116
2021/3/10 13:36,42.5898,2021/3/10 13:57,19.9619
2021/3/10 13:33,39.5703,2021/3/10 13:54,19.6575
2021/3/10 13:30,37.2196,2021/3/10 13:51,14.3804
2021/3/10 13:27,37.2613,2021/3/10 13:48,14.2397
2021/3/10 13:24,40.8302,2021/3/10 13:45,13.6955
2021/3/10 13:21,40.5741,2021/3/10 13:42,29.6777
2021/3/10 13:18,38.7765,2021/3/10 13:39,40.4195
2021/3/10 13:15,42.1314,2021/3/10 13:36,32.6222
2021/3/10 13:12,40.3236,2021/3/10 13:33,29.9079
2021/3/10 13:09,42.7576,2021/3/10 13:30,9.1026
2021/3/10 13:06,40.6429,2021/3/10 13:27,4.4487
2021/3/10 13:03,45.4556,2021/3/10 13:24,33.4017
2021/3/10 13:00,45.0804,2021/3/10 13:21,29.5879
2021/3/10 12:57,40.079,2021/3/10 13:18,28.5281
2021/3/10 12:54,40.2172,2021/3/10 13:15,34.0024
2021/3/10 12:51,37.2229,2021/3/10 13:12,20.1952
2021/3/10 12:48,38.0933,2021/3/10 13:09,23.7602
2021/3/10 12:45,38.5093,2021/3/10 13:06,34.2764
2021/3/10 12:42,38.2767,2021/3/10 13:03,30.7824
2021/3/10 12:39,37.2275,2021/3/10 13:00,45.6196
2021/3/10 12:36,41.2153,2021/3/10 12:57,51.5634
2021/3/10 12:33,36.467,2021/3/10 12:54,42.7613
2021/3/10 12:30,38.1418,2021/3/10 12:51,24.1618
2021/3/10 12:27,37.4508,2021/3/10 12:48,34.1725
2021/3/10 12:24,38.0802,2021/3/10 12:45,19.9863
2021/3/10 12:21,40.844,2021/3/10 12:42,25.1343
2021/3/10 12:18,36.5038,2021/3/10 12:39,16.0384
2021/3/10 12:15,37.0937,2021/3/10 12:36,19.3228
2021/3/10 12:12,36.1601,2021/3/10 12:33,29.9705
2021/3/10 12:09,37.6858,2021/3/10 12:30,29.8976
2021/3/10 12:06,45.9517,2021/3/10 12:27,12.3941
2021/3/10 12:03,38.0015,2021/3/10 12:24,3.0658
2021/3/10 12:00,32.6317,2021/3/10 12:21,11.0738
2021/3/10 11:57,40.7308,2021/3/10 12:18,14.0495
2021/3/10 11:54,39.5115,2021/3/10 12:15,11.1907
2021/3/10 11:51,38.9558,2021/3/10 12:12,5.4069
2021/3/10 11:48,36.7169,2021/3/10 12:09,9.09
2021/3/10 11:45,38.2117,2021/3/10 12:06,21.7974
2021/3/10 11:42,37.7499,2021/3/10 12:03,13.8963
2021/3/10 11:39,38.0114,2021/3/10 12:00,3.936
2021/3/10 11:36,39.1279,2021/3/10 11:57,28.189
2021/3/10 11:33,39.9495,2021/3/10 11:54,19.4977
2021/3/10 11:30,38.5828,2021/3/10 11:51,5.1762
2021/3/10 11:27,36.3305,2021/3/10 11:48,11.2256
2021/3/10 11:24,39.6061,2021/3/10 11:45,11.5448
2021/3/10 11:21,40.1628,2021/3/10 11:42,8.6513
2021/3/10 11:18,36.4516,2021/3/10 11:39,30.1541
2021/3/10 11:15,42.6564,2021/3/10 11:36,40.8047
