Date time,Memory %used,Date time,CPU utilization (%)
2021/3/10 18:05,38.3619,2021/3/10 18:08,11.6835
2021/3/10 18:02,37.6815,2021/3/10 18:05,12.7194
2021/3/10 17:59,36.7199,2021/3/10 18:02,33.4862
2021/3/10 17:56,36.0772,2021/3/10 17:59,26.0991
2021/3/10 17:53,35.7295,2021/3/10 17:56,14.3518
2021/3/10 17:50,34.2574,2021/3/10 17:53,27.0157
2021/3/10 17:47,32.8041,2021/3/10 17:50,57.5138
2021/3/10 17:44,32.1758,2021/3/10 17:47,67.1913
2021/3/10 17:41,30.3453,2021/3/10 17:44,60.9742
2021/3/10 17:38,29.5471,2021/3/10 17:41,63.8693
2021/3/10 17:35,31.0732,2021/3/10 17:38,67.4862
2021/3/10 17:32,27.9325,2021/3/10 17:35,74.2221
2021/3/10 17:29,82.0301,2021/3/10 17:32,58.716
2021/3/10 17:26,69.5487,2021/3/10 17:29,83.7433
2021/3/10 17:23,63.1905,2021/3/10 17:26,84.0262
2021/3/10 17:20,62.6137,2021/3/10 17:23,73.5838
2021/3/10 17:17,61.829,2021/3/10 17:20,73.9818
2021/3/10 17:14,61.8348,2021/3/10 17:17,71.5224
2021/3/10 17:11,61.9993,2021/3/10 17:14,71.8829
2021/3/10 17:08,69.453,2021/3/10 17:11,71.915
2021/3/10 17:05,61.746,2021/3/10 17:08,84.6985
2021/3/10 17:02,61.5423,2021/3/10 17:05,71.1685
2021/3/10 16:59,61.1562,2021/3/10 17:02,72.7194
2021/3/10 16:56,61.046,2021/3/10 16:59,71.0721
2021/3/10 16:53,61.2383,2021/3/10 16:56,70.9357
2021/3/10 16:50,60.063,2021/3/10 16:53,71.8577
2021/3/10 16:47,59.9464,2021/3/10 16:50,71.9066
2021/3/10 16:44,74.214,2021/3/10 16:47,73.8639
2021/3/10 16:41,70.8433,2021/3/10 16:44,84.1409
2021/3/10 16:38,67.4557,2021/3/10 16:41,91.3498
2021/3/10 16:35,63.3717,2021/3/10 16:38,89.2804
2021/3/10 16:32,63.1171,2021/3/10 16:35,73.8988
2021/3/10 16:29,63.055,2021/3/10 16:32,72.3988
2021/3/10 16:26,62.3729,2021/3/10 16:29,71.421
2021/3/10 16:23,61.5434,2021/3/10 16:26,71.4534
2021/3/10 16:20,61.1512,2021/3/10 16:23,72.2162
2021/3/10 16:17,60.0256,2021/3/10 16:20,71.1695
2021/3/10 16:14,59.8439,2021/3/10 16:17,72.5311
2021/3/10 16:11,59.8041,2021/3/10 16:14,71.0738
2021/3/10 16:08,59.7036,2021/3/10 16:11,69.153
2021/3/10 16:05,59.0985,2021/3/10 16:08,67.8446
2021/3/10 16:02,61.1393,2021/3/10 16:05,72.691
2021/3/10 15:59,61.2729,2021/3/10 16:02,73.0085
