Date time,Memory %used,Date time,CPU utilization (%)
2021/3/10 17:34,20.4059,2021/3/10 17:37,33.6604
2021/3/10 17:31,24.2921,2021/3/10 17:34,58.1378
2021/3/10 17:28,22.1863,2021/3/10 17:31,46.3864
2021/3/10 17:25,26.9709,2021/3/10 17:28,47.1692
2021/3/10 17:22,26.8881,2021/3/10 17:25,27.1407
2021/3/10 17:19,16.912,2021/3/10 17:22,33.0518
2021/3/10 17:16,19.1319,2021/3/10 17:19,7.4877
2021/3/10 17:13,20.691,2021/3/10 17:16,15.1178
2021/3/10 17:10,16.9321,2021/3/10 17:13,13.3319
2021/3/10 17:07,20.75,2021/3/10 17:10,10.7746
2021/3/10 17:04,19.4056,2021/3/10 17:07,12.3596
2021/3/10 17:01,17.6455,2021/3/10 17:04,21.7661
2021/3/10 16:58,21.3897,2021/3/10 17:01,17.6246
2021/3/10 16:55,22.1337,2021/3/10 16:58,16.0344
2021/3/10 16:52,20.8641,2021/3/10 16:55,27.9427
2021/3/10 16:49,22.0904,2021/3/10 16:52,26.1202
2021/3/10 16:46,18.676,2021/3/10 16:49,26.4215
2021/3/10 16:43,21.8555,2021/3/10 16:46,28.4172
2021/3/10 16:40,18.7453,2021/3/10 16:43,30.6394
2021/3/10 16:37,17.9594,2021/3/10 16:40,5.319
2021/3/10 16:34,17.7416,2021/3/10 16:37,23.5217
2021/3/10 16:31,19.0928,2021/3/10 16:34,10.3298
2021/3/10 16:28,23.4917,2021/3/10 16:31,13.4852
2021/3/10 16:25,23.8981,2021/3/10 16:28,43.6646
2021/3/10 16:22,18.2758,2021/3/10 16:25,26.0878
2021/3/10 16:19,21.9486,2021/3/10 16:22,26.2864
2021/3/10 16:16,20.4544,2021/3/10 16:19,36.2164
2021/3/10 16:13,24.2361,2021/3/10 16:16,57.6488
2021/3/10 16:10,33.9594,2021/3/10 16:13,61.2244
2021/3/10 16:07,30.2353,2021/3/10 16:10,66.512
2021/3/10 16:04,28.5029,2021/3/10 16:07,74.8379
2021/3/10 16:01,27.7912,2021/3/10 16:04,68.6974
2021/3/10 15:58,27.61,2021/3/10 16:01,59.8411
2021/3/10 15:55,24.0687,2021/3/10 15:58,69.2986
2021/3/10 15:52,22.7294,2021/3/10 15:55,45.9853
2021/3/10 15:49,20.2232,2021/3/10 15:52,37.3744
