Date time,Memory %used,Date time,CPU utilization (%)
2021/3/10 16:45,23.7088,2021/3/10 16:48,1.365
2021/3/10 16:42,23.7408,2021/3/10 16:45,2.3115
2021/3/10 16:39,23.7324,2021/3/10 16:42,2.3845
2021/3/10 16:36,23.7542,2021/3/10 16:39,1.954
2021/3/10 16:33,24.7015,2021/3/10 16:36,2.3923
2021/3/10 16:30,24.5742,2021/3/10 16:33,2.032
2021/3/10 16:27,24.58,2021/3/10 16:30,1.7853
2021/3/10 16:24,24.5414,2021/3/10 16:27,2.5841
2021/3/10 16:21,24.6056,2021/3/10 16:24,2.0206
2021/3/10 16:18,23.8645,2021/3/10 16:21,1.7878
2021/3/10 16:15,23.4573,2021/3/10 16:18,2.0392
2021/3/10 16:12,23.3745,2021/3/10 16:15,2.7632
2021/3/10 16:09,23.3553,2021/3/10 16:12,1.58
2021/3/10 16:06,23.3291,2021/3/10 16:09,1.2147
2021/3/10 16:03,23.6813,2021/3/10 16:06,2.9126
2021/3/10 16:00,23.6766,2021/3/10 16:03,2.4082
2021/3/10 15:57,23.3363,2021/3/10 16:00,2.5788
2021/3/10 15:54,23.3573,2021/3/10 15:57,1.9558
2021/3/10 15:51,23.3058,2021/3/10 15:54,1.5177
2021/3/10 15:48,23.2716,2021/3/10 15:51,1.7352
2021/3/10 15:45,23.4584,2021/3/10 15:48,1.2623
2021/3/10 15:42,23.7475,2021/3/10 15:45,2.1691
2021/3/10 15:39,23.2143,2021/3/10 15:42,3.1803
2021/3/10 15:36,23.2047,2021/3/10 15:39,1.3263
2021/3/10 15:33,23.3477,2021/3/10 15:36,3.3286
2021/3/10 15:30,23.3575,2021/3/10 15:33,2.0589
2021/3/10 15:27,23.3132,2021/3/10 15:30,1.6624
2021/3/10 15:24,23.1566,2021/3/10 15:27,1.6374
2021/3/10 15:21,23.1128,2021/3/10 15:24,1.9086
2021/3/10 15:18,23.172,2021/3/10 15:21,1.5561
2021/3/10 15:15,23.1034,2021/3/10 15:18,1.477
2021/3/10 15:12,23.6881,2021/3/10 15:15,1.6874
2021/3/10 15:09,23.5991,2021/3/10 15:12,2.4215
2021/3/10 15:06,23.6577,2021/3/10 15:09,1.5293
2021/3/10 15:03,23.9268,2021/3/10 15:06,1.581
2021/3/10 15:00,23.7242,2021/3/10 15:03,2.6709
2021/3/10 14:57,23.8027,2021/3/10 15:00,1.4067
2021/3/10 14:54,27.5498,2021/3/10 14:57,2.315
2021/3/10 14:51,24.9186,2021/3/10 14:54,21.4173
2021/3/10 14:48,26.1979,2021/3/10 14:51,12.7652
2021/3/10 14:45,26.0601,2021/3/10 14:48,2.4442
2021/3/10 14:42,26.0759,2021/3/10 14:45,3.7985
2021/3/10 14:39,25.9781,2021/3/10 14:42,1.7814
2021/3/10 14:36,25.2161,2021/3/10 14:39,1.8521
2021/3/10 14:33,35.1113,2021/3/10 14:36,11.4521
2021/3/10 14:30,26.8731,2021/3/10 14:33,19.8014
2021/3/10 14:27,25.9262,2021/3/10 14:30,7.9337
2021/3/10 14:24,25.8267,2021/3/10 14:27,1.9679
2021/3/10 14:21,25.8388,2021/3/10 14:24,2.6646
2021/3/10 14:18,25.7826,2021/3/10 14:21,2.2167
2021/3/10 14:15,25.721,2021/3/10 14:18,1.8262
2021/3/10 14:12,25.9016,2021/3/10 14:15,1.7018
2021/3/10 14:09,25.8933,2021/3/10 14:12,1.7396
2021/3/10 14:06,25.869,2021/3/10 14:09,1.7546
2021/3/10 14:03,23.2569,2021/3/10 14:06,2.79
2021/3/10 14:00,25.3814,2021/3/10 14:03,3.7592
2021/3/10 13:57,25.342,2021/3/10 14:00,2.3643
2021/3/10 13:54,25.4059,2021/3/10 13:57,2.0835
2021/3/10 13:51,25.2766,2021/3/10 13:54,1.5556
2021/3/10 13:48,25.2913,2021/3/10 13:51,1.794
2021/3/10 13:45,27.6959,2021/3/10 13:48,13.2498
2021/3/10 13:42,27.7124,2021/3/10 13:45,2.0741
2021/3/10 13:39,27.6416,2021/3/10 13:42,1.8673
2021/3/10 13:36,24.683,2021/3/10 13:39,3.4281
2021/3/10 13:33,23.9481,2021/3/10 13:36,2.1484
2021/3/10 13:30,24.8268,2021/3/10 13:33,12.3444
2021/3/10 13:27,21.4324,2021/3/10 13:30,10.2589
2021/3/10 13:24,21.4597,2021/3/10 13:27,1.854
2021/3/10 13:21,21.4019,2021/3/10 13:24,1.7027
2021/3/10 13:18,27.2022,2021/3/10 13:21,1.9256
2021/3/10 13:15,23.3196,2021/3/10 13:18,14.383
2021/3/10 13:12,23.5427,2021/3/10 13:15,5.7575
2021/3/10 13:09,23.7634,2021/3/10 13:12,9.7037
2021/3/10 13:06,24.938,2021/3/10 13:09,2.9298
2021/3/10 13:03,24.9359,2021/3/10 13:06,2.0411
2021/3/10 13:00,24.7663,2021/3/10 13:03,2.8696
2021/3/10 12:57,23.3984,2021/3/10 13:00,3.5068
2021/3/10 12:54,28.4621,2021/3/10 12:57,7.7822
2021/3/10 12:51,26.6109,2021/3/10 12:54,20.6227
2021/3/10 12:48,24.8973,2021/3/10 12:51,21.7131
2021/3/10 12:45,24.8584,2021/3/10 12:48,2.6731
2021/3/10 12:42,23.8212,2021/3/10 12:45,3.0263
2021/3/10 12:39,24.812,2021/3/10 12:42,5.4497
2021/3/10 12:36,24.8679,2021/3/10 12:39,1.6746
2021/3/10 12:33,24.9809,2021/3/10 12:36,2.2603
2021/3/10 12:30,31.5486,2021/3/10 12:33,2.1259
2021/3/10 12:27,31.6103,2021/3/10 12:30,1.451
2021/3/10 12:24,31.571,2021/3/10 12:27,1.5893
2021/3/10 12:21,31.5288,2021/3/10 12:24,1.4263
2021/3/10 12:18,31.5025,2021/3/10 12:21,1.8241
2021/3/10 12:15,31.8024,2021/3/10 12:18,1.9431
2021/3/10 12:12,23.366,2021/3/10 12:15,13.6706
